70432,wage_2013,33999.0
70432,wage_2014,30960.0
71358,wage_2012,25503.0
71358,wage_2013,27391.0
71358,wage_2014,27105.0
70335,wage_2010,20939.0
70335,wage_2011,26648.0
70335,wage_2012,31461.0
70335,wage_2013,34186.0
70335,wage_2014,33977.0
70351,wage_2010,27841.0
70351,wage_2011,31258.0
70351,wage_2012,33353.0
70351,wage_2013,35776.0
70351,wage_2014,32877.0
70416,wage_2010,16332.0
70416,wage_2011,24563.0
70416,wage_2012,27703.0
70416,wage_2013,29984.0
70416,wage_2014,30123.0
70963,wage_2010,29007.0
70963,wage_2011,32074.0
70963,wage_2012,39793.0
70963,wage_2013,40115.0
70963,wage_2014,37270.0
71137,wage_2010,26835.0
71137,wage_2011,34297.0
71137,wage_2012,36232.0
71137,wage_2013,39916.0
71137,wage_2014,38887.0
71161,wage_2010,24200.0
71161,wage_2011,24071.0
71161,wage_2012,28380.0
71161,wage_2013,29334.0
71161,wage_2014,27577.0
70998,wage_2010,25990.0
70998,wage_2011,27592.0
70998,wage_2012,31181.0
70998,wage_2013,33934.0
70998,wage_2014,34221.0
70262,wage_2010,23744.0
70262,wage_2011,27326.0
70262,wage_2012,30140.0
70262,wage_2013,31198.0
70262,wage_2014,30818.0
70548,wage_2010,24891.0
70548,wage_2011,28171.0
70548,wage_2012,30263.0
70548,wage_2013,34880.0
70548,wage_2014,35272.0
70688,wage_2010,16503.0
70688,wage_2011,23954.0
70688,wage_2012,24282.0
70688,wage_2013,28075.0
70688,wage_2014,30044.0
