idOpstina,NazivOpstineLat,Godina,OznakaOP,Opis,IznosUkupno
70556,Zajecar,1/1/2013,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),214
80144,zitiste,1/1/2011,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),0
80144,zitiste,1/1/2012,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),0
80144,zitiste,1/1/2013,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),0
70548,zitoradja,1/1/2011,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),0
70548,zitoradja,1/1/2012,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),0
70548,zitoradja,1/1/2013,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),0
80152,Zrenjanin,1/1/2011,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),37724
80152,Zrenjanin,1/1/2012,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),72580
80152,Zrenjanin,1/1/2013,5129,primanja od zaduzivanja i prodaje finansijske imovine (5130 + 5149),55
80012,Ada,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),22273
80012,Ada,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80012,Ada,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70017,Aleksandrovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70017,Aleksandrovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70017,Aleksandrovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70025,Aleksinac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),26294
70025,Aleksinac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),4927
70025,Aleksinac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80039,Alibunar,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),20404
80039,Alibunar,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),20000
80039,Alibunar,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80047,Apatin,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80047,Apatin,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80047,Apatin,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70033,Arandjelovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70033,Arandjelovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70033,Arandjelovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70041,Arilje,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70041,Arilje,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),30118
70041,Arilje,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70050,Babusnica,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70050,Babusnica,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70050,Babusnica,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80055,Bac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80055,Bac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80055,Bac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80063,Backa Palanka,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80063,Backa Palanka,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80063,Backa Palanka,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80071,Backa Topola,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),4000
80071,Backa Topola,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),26000
80071,Backa Topola,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80080,Backi Petrovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),5000
80080,Backi Petrovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80080,Backi Petrovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70068,Bajina Basta,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),16991
70068,Bajina Basta,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),3710
70068,Bajina Basta,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),20000
70076,Batocina,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70076,Batocina,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70076,Batocina,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80110,Becej,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),20626
80110,Becej,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80110,Becej,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80098,Bela Crkva,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80098,Bela Crkva,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80098,Bela Crkva,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70084,Bela Palanka,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),25639
70084,Bela Palanka,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),978
70084,Bela Palanka,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80101,Beocin,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80101,Beocin,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80101,Beocin,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70262,Blace,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70262,Blace,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70262,Blace,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70289,Bogatic,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),25962
70289,Bogatic,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70289,Bogatic,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70297,Bojnik,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70297,Bojnik,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70297,Bojnik,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70319,Boljevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70319,Boljevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),12170
70319,Boljevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70327,Bor,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),10858
70327,Bor,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),38293
70327,Bor,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70335,Bosilegrad,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70335,Bosilegrad,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70335,Bosilegrad,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70343,Brus,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70343,Brus,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70343,Brus,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70351,Bujanovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70351,Bujanovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70351,Bujanovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71242,cacak,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),37288
71242,cacak,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
71242,cacak,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71234,cajetina,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),100000
71234,cajetina,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
71234,cajetina,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71196,cicevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),24435
71196,cicevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),17627
71196,cicevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),10000
80489,coka,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80489,coka,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80489,coka,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71226,Crna Trava,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
71226,Crna Trava,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
71226,Crna Trava,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71200,cuprija,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),20537
71200,cuprija,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),8000
71200,cuprija,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70491,Despotovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),30000
70491,Despotovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70491,Despotovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70505,Dimitrovgrad,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70505,Dimitrovgrad,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70505,Dimitrovgrad,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70513,Doljevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70513,Doljevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70513,Doljevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70467,Gadzin Han,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70467,Gadzin Han,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70467,Gadzin Han,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70475,Golubac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70475,Golubac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70475,Golubac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70483,Gornji Milanovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70483,Gornji Milanovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),17001
70483,Gornji Milanovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
79014,Grad Beograd,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),14619525
79014,Grad Beograd,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),8243203
79014,Grad Beograd,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),5697019
79022,Grad Nis,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),109311
79022,Grad Nis,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),1442393
79022,Grad Nis,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),496347
89010,Grad Novi Sad,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),1507797
89010,Grad Novi Sad,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),1611137
89010,Grad Novi Sad,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),681669
79049,Grad Pozarevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),140760
79049,Grad Pozarevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
79049,Grad Pozarevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
79057,Grad Vranje,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),52438
79057,Grad Vranje,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),57378
79057,Grad Vranje,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),292
80179,Indjija,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80179,Indjija,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80179,Indjija,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80187,Irig,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),9000
80187,Irig,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),35000
80187,Irig,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),55000
70564,Ivanjica,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70564,Ivanjica,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70564,Ivanjica,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71048,Jagodina,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),112218
71048,Jagodina,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),23046
71048,Jagodina,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),39873
80195,Kanjiza,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),47332
80195,Kanjiza,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80195,Kanjiza,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80209,Kikinda,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80209,Kikinda,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80209,Kikinda,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70572,Kladovo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),55804
70572,Kladovo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70572,Kladovo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70599,Knic,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70599,Knic,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70599,Knic,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70602,Knjazevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70602,Knjazevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70602,Knjazevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70637,Koceljeva,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70637,Koceljeva,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70637,Koceljeva,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70629,Kosjeric,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70629,Kosjeric,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),101421
70629,Kosjeric,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),60000
80217,Kovacica,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),70603
80217,Kovacica,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80217,Kovacica,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80225,Kovin,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80225,Kovin,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80225,Kovin,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70645,Kragujevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),362000
70645,Kragujevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),423000
70645,Kragujevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),240000
70653,Kraljevo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70653,Kraljevo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),160000
70653,Kraljevo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70661,Krupanj,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),30543
70661,Krupanj,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),44
70661,Krupanj,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),24457
70670,Krusevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70670,Krusevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),73735
70670,Krusevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70696,Kucevo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70696,Kucevo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70696,Kucevo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80233,Kula,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),80000
80233,Kula,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80233,Kula,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),80000
70688,Kursumlija,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70688,Kursumlija,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70688,Kursumlija,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70700,Lajkovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70700,Lajkovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70700,Lajkovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71277,Lapovo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
71277,Lapovo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
71277,Lapovo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70718,Lebane,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70718,Lebane,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70718,Lebane,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),15726
70726,Leskovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),184282
70726,Leskovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),201491
70726,Leskovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70769,Ljig,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),721
70769,Ljig,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70769,Ljig,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70777,Ljubovija,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70777,Ljubovija,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70777,Ljubovija,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70734,Loznica,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70734,Loznica,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70734,Loznica,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70742,Lucani,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70742,Lucani,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),40000
70742,Lucani,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70785,Majdanpek,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70785,Majdanpek,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70785,Majdanpek,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80241,Mali Idjos,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80241,Mali Idjos,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80241,Mali Idjos,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70793,Mali Zvornik,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),17126
70793,Mali Zvornik,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70793,Mali Zvornik,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70807,Malo Crnice,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70807,Malo Crnice,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70807,Malo Crnice,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70815,Medvedja,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),20000
70815,Medvedja,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70815,Medvedja,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),39451
70823,Merosina,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),5000
70823,Merosina,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70823,Merosina,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70831,Mionica,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),4150
70831,Mionica,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),4000
70831,Mionica,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),13300
70840,Negotin,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70840,Negotin,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),44297
70840,Negotin,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80250,Nova Crnja,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80250,Nova Crnja,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80250,Nova Crnja,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70866,Nova Varos,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70866,Nova Varos,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70866,Nova Varos,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80268,Novi Becej,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80268,Novi Becej,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80268,Novi Becej,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80276,Novi Knezevac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),9652
80276,Novi Knezevac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80276,Novi Knezevac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70874,Novi Pazar,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),200496
70874,Novi Pazar,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),100100
70874,Novi Pazar,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80306,Odzaci,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80306,Odzaci,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80306,Odzaci,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80292,Opovo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80292,Opovo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80292,Opovo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70882,Osecina,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70882,Osecina,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70882,Osecina,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80314,Pancevo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),136469
80314,Pancevo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),260464
80314,Pancevo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),124683
70904,Paracin,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70904,Paracin,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),21446
70904,Paracin,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),23033
80322,Pecinci,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),372
80322,Pecinci,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80322,Pecinci,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),340000
70912,Petrovac na Mlavi,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),116585
70912,Petrovac na Mlavi,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),3111
70912,Petrovac na Mlavi,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70939,Pirot,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),515
70939,Pirot,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70939,Pirot,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80349,Plandiste,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80349,Plandiste,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80349,Plandiste,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70955,Pozega,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70955,Pozega,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70955,Pozega,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70963,Presevo,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70963,Presevo,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70963,Presevo,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70971,Priboj,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),16000
70971,Priboj,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70971,Priboj,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70980,Prijepolje,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70980,Prijepolje,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
70980,Prijepolje,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70998,Prokuplje,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
70998,Prokuplje,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
70998,Prokuplje,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71013,Raca,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),21407
71013,Raca,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71013,Raca,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),12193
71021,Raska,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),20000
71021,Raska,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
71021,Raska,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71005,Razanj,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
71005,Razanj,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
71005,Razanj,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
71030,Rekovac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),6753
71030,Rekovac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),3000
71030,Rekovac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80357,Ruma,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80357,Ruma,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80357,Ruma,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),99638
71269,sabac,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),240786
71269,sabac,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),200695
71269,sabac,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),100000
80373,Secanj,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80373,Secanj,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),0
80373,Secanj,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80365,Senta,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),0
80365,Senta,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),1350
80365,Senta,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),0
80497,sid,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),30000
80497,sid,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),30000
80497,sid,1/1/2013,5130,primanja od zaduzivanja (5131 + 5141),30000
71072,Sjenica,1/1/2011,5130,primanja od zaduzivanja (5131 + 5141),21880
71072,Sjenica,1/1/2012,5130,primanja od zaduzivanja (5131 + 5141),99245
