,date,pres_name,mun,party_id,mun_id,name_abr,name_full,opo11,in_gov11,in_gov12,opo13,ingov13,fringe13,ingov14,ag1_name_abr,ag1_party_id,ag1_name_full,ag2_name_abr,ag2_party_id,ag2_name_full,ag3_name_abr,ag3_party_id,ag3_name_full,nat_party
9970,2012-02-29,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9971,2012-03-31,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9972,2012-04-30,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9973,2012-05-31,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9974,2012-06-30,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9975,2012-07-31,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9976,2012-08-31,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9977,2012-09-30,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9978,2012-10-31,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9979,2012-11-30,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9980,2012-12-31,Slobodan Todorovic,Merosina,3,70823,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9981,2012-06-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9982,2012-07-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9983,2012-08-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9984,2012-09-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9985,2012-10-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9986,2012-11-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9987,2012-12-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9988,2013-01-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9989,2013-02-28,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9990,2013-03-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9991,2013-04-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9992,2013-05-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9993,2013-06-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9994,2013-07-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9995,2013-08-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9996,2013-09-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9997,2013-10-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9998,2013-11-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
9999,2013-12-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10000,2014-01-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10001,2014-02-28,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10002,2014-03-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10003,2014-04-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10004,2014-05-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10005,2014-06-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10006,2014-07-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10007,2014-08-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10008,2014-09-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10009,2014-10-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10010,2014-11-30,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10011,2014-12-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10012,2015-01-31,Dragan Gavrilovic,Mionica,3,70831,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10013,2012-10-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10014,2012-11-30,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10015,2012-12-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10016,2013-01-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10017,2013-02-28,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10018,2013-03-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10019,2013-04-30,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10020,2013-05-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10021,2013-06-30,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10022,2013-07-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10023,2013-08-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10024,2013-09-30,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10025,2013-10-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10026,2013-11-30,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10027,2013-12-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10028,2014-01-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10029,2014-02-28,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10030,2014-03-31,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10031,2014-04-30,Milan Urkovic,Negotin,3,70840,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10032,2008-05-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10033,2008-06-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10034,2008-07-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10035,2008-08-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10036,2008-09-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10037,2008-10-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10038,2008-11-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10039,2008-12-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10040,2009-01-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10041,2009-02-28,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10042,2009-03-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10043,2009-04-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10044,2009-05-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10045,2009-06-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10046,2009-07-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10047,2009-08-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10048,2009-09-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10049,2009-10-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10050,2009-11-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10051,2009-12-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10052,2010-01-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10053,2010-02-28,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10054,2010-03-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10055,2010-04-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10056,2010-05-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10057,2010-06-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10058,2010-07-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10059,2010-08-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10060,2010-09-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10061,2010-10-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10062,2010-11-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10063,2010-12-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10064,2011-01-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10065,2011-02-28,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10066,2011-03-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10067,2011-04-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10068,2011-05-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10069,2011-06-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10070,2011-07-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10071,2011-08-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10072,2011-09-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10073,2011-10-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10074,2011-11-30,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10075,2011-12-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
10076,2012-01-31,Radisa Dragojevic,Petrovac,3,70912,SPS,Socijalisticka Partija Srbije,1,1,1,1,1,0,1,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,SPS,3,Socijalisticka Partija Srbije,1
