,mun_id,mun,year,income_value,l6,l2,l3,l4,l2_name_english,l3_name_english,l4_name_english,l6_name_english
11788,80110,Becej,2012,35690.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11789,80110,Becej,2013,30550.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11790,80098,Bela Crkva,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11791,80098,Bela Crkva,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11792,80098,Bela Crkva,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11793,70084,Bela Palanka,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11794,70084,Bela Palanka,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11795,70084,Bela Palanka,2013,1050.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11796,80101,Beocin,2011,820.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11797,80101,Beocin,2012,1360.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11798,80101,Beocin,2013,830.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11799,70262,Blace,2011,240.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11800,70262,Blace,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11801,70262,Blace,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11802,70289,Bogati?,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11803,70289,Bogati?,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11804,70289,Bogati?,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11805,70297,Bojnik,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11806,70297,Bojnik,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11807,70297,Bojnik,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11808,70319,Boljevac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11809,70319,Boljevac,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11810,70319,Boljevac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11811,70327,Bor,2011,120760.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11812,70327,Bor,2012,94840.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11813,70327,Bor,2013,81030.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11814,70335,Bosilegrad,2012,45340.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11815,70335,Bosilegrad,2011,8330.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11816,70335,Bosilegrad,2013,5100.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11817,70343,Brus,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11818,70343,Brus,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11819,70343,Brus,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11820,70351,Bujanovac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11821,70351,Bujanovac,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11822,70351,Bujanovac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11823,71242,cacak,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11824,71242,cacak,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11825,71242,cacak,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11826,71234,cajetina,2012,950.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11827,71234,cajetina,2011,970.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11828,71234,cajetina,2013,670.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11829,71196,Ci?evac,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11830,71196,Ci?evac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11831,71196,Ci?evac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11832,80489,coka,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11833,80489,coka,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11834,80489,coka,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11835,71226,Crna Trava,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11836,71226,Crna Trava,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11837,71226,Crna Trava,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11838,71200,Cuprija,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11839,71200,Cuprija,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11840,71200,Cuprija,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11841,70491,Despotovac,2011,24650.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11842,70491,Despotovac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11843,70491,Despotovac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11844,70505,Dimitrovgrad,2012,290.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11845,70505,Dimitrovgrad,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11846,70505,Dimitrovgrad,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11847,70513,Doljevac,2011,3220.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11848,70513,Doljevac,2012,3890.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11849,70513,Doljevac,2013,4370.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11850,70467,Gadzin Han,2012,1470.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11851,70467,Gadzin Han,2011,1280.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11852,70467,Gadzin Han,2013,2930.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11853,70475,Golubac,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11854,70475,Golubac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11855,70475,Golubac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11856,70483,Gornji Milanovac,2012,10130.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11857,70483,Gornji Milanovac,2011,14420.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11858,70483,Gornji Milanovac,2013,14720.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11859,79014,Grad Beograd,2011,650350.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11860,79014,Grad Beograd,2012,629370.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11861,79014,Grad Beograd,2013,1246260.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11862,79022,Grad Nis,2012,547950.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11863,79022,Grad Nis,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11864,79022,Grad Nis,2013,1937220.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11865,89010,Grad Novi Sad,2011,10830.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11866,89010,Grad Novi Sad,2012,12410.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11867,89010,Grad Novi Sad,2013,15310.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11868,79049,Grad Pozarevac,2011,8790.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11869,79049,Grad Pozarevac,2012,22610.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11870,79049,Grad Pozarevac,2013,19200.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11871,79057,Grad Vranje,2011,8800.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11872,79057,Grad Vranje,2013,2340.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11873,79057,Grad Vranje,2012,10940.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11874,80179,Indjija,2011,44110.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11875,80179,Indjija,2012,45620.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11876,80179,Indjija,2013,40810.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11877,80187,Irig,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11878,80187,Irig,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11879,80187,Irig,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11880,70564,Ivanjica,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11881,70564,Ivanjica,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11882,70564,Ivanjica,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11883,71048,Jagodina,2011,1760.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11884,71048,Jagodina,2012,1870.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11885,71048,Jagodina,2013,860.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11886,80195,Kanjiza,2011,740.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11887,80195,Kanjiza,2012,30.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11888,80195,Kanjiza,2013,680.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11889,80209,Kikinda,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11890,80209,Kikinda,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11891,80209,Kikinda,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11892,70572,Kladovo,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11893,70572,Kladovo,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11894,70572,Kladovo,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11895,70599,Kni?,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11896,70599,Kni?,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11897,70599,Kni?,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11898,70602,Knjazevac,2011,31420.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11899,70602,Knjazevac,2012,59450.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11900,70602,Knjazevac,2013,16360.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11901,70637,Koceljeva,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11902,70637,Koceljeva,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11903,70637,Koceljeva,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11904,70629,Kosjeri?,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11905,70629,Kosjeri?,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11906,70629,Kosjeri?,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11907,80217,Kovacica,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11908,80217,Kovacica,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11909,80217,Kovacica,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11910,80225,Kovin,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11911,80225,Kovin,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11912,80225,Kovin,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11913,70645,Kragujevac,2011,18810.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11914,70645,Kragujevac,2012,15900.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11915,70645,Kragujevac,2013,12250.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11916,70653,Kraljevo,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11917,70653,Kraljevo,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11918,70653,Kraljevo,2013,96910.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11919,70661,Krupanj,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11920,70661,Krupanj,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11921,70661,Krupanj,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11922,70670,Krusevac,2012,103640.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11923,70670,Krusevac,2011,149910.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11924,70670,Krusevac,2013,245540.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11925,70696,Kucevo,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11926,70696,Kucevo,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11927,70696,Kucevo,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11928,80233,Kula,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11929,80233,Kula,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11930,80233,Kula,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11931,70688,Kursumlija,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11932,70688,Kursumlija,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11933,70688,Kursumlija,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11934,70700,Lajkovac,2012,5660.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11935,70700,Lajkovac,2011,6670.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11936,70700,Lajkovac,2013,4250.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11937,71277,Lapovo,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11938,71277,Lapovo,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11939,71277,Lapovo,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11940,70718,Lebane,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11941,70718,Lebane,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11942,70718,Lebane,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11943,70726,Leskovac,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11944,70726,Leskovac,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11945,70726,Leskovac,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11946,70769,Ljig,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11947,70769,Ljig,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11948,70769,Ljig,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11949,70777,Ljubovija,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11950,70777,Ljubovija,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11951,70777,Ljubovija,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11952,70734,Loznica,2011,38820.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11953,70734,Loznica,2012,43740.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11954,70734,Loznica,2013,41460.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11955,70742,Lucani,2012,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11956,70742,Lucani,2011,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
11957,70742,Lucani,2013,0.0,5117,5001,5104,5112,Current income and income from sale of non-financial assets,Income from the sale of non-financial assets,Income from the sale of inventory, sale of goods for resale
