,mun_id,l6_name_english,year,income_value,income_share,change_income_abs,change_income_rel
331,70041, sale forest and water,2012,0.0,0.0,0.0,
332,70041, sale forest and water,2013,0.0,0.0,0.0,
333,70041, sale of domestic financial assets,2011,0.0,0.0,,
334,70041, sale of domestic financial assets,2012,230.0,5.12249443207e-05,230.0,inf
335,70041, sale of domestic financial assets,2013,0.0,0.0,-230.0,-1.0
336,70041, sale of foreign financial assets,2011,0.0,0.0,,
337,70041, sale of foreign financial assets,2012,0.0,0.0,0.0,
338,70041, sale of foreign financial assets,2013,0.0,0.0,0.0,
339,70041, sale of goods for resale,2011,0.0,0.0,,
340,70041, sale of goods for resale,2012,0.0,0.0,0.0,
341,70041, sale of goods for resale,2013,0.0,0.0,0.0,
342,70041, sale of inventories,2011,0.0,0.0,,
343,70041, sale of inventories,2012,0.0,0.0,0.0,
344,70041, sale of inventories,2013,0.0,0.0,0.0,
345,70041, sale of land,2011,0.0,0.0,,
346,70041, sale of land,2012,0.0,0.0,0.0,
347,70041, sale of land,2013,0.0,0.0,0.0,
348,70041, sale of other fixed assets ,2011,0.0,0.0,,
349,70041, sale of other fixed assets ,2012,0.0,0.0,0.0,
350,70041, sale of other fixed assets ,2013,0.0,0.0,0.0,
351,70041, sale of stockpiles,2011,0.0,0.0,,
352,70041, sale of stockpiles,2012,0.0,0.0,0.0,
353,70041, sale of stockpiles,2013,0.0,0.0,0.0,
354,70041, sale of valuables,2011,0.0,0.0,,
355,70041, sale of valuables,2012,0.0,0.0,0.0,
356,70041, sale of valuables,2013,0.0,0.0,0.0,
357,70041, sale underground valuables,2011,0.0,0.0,,
358,70041, sale underground valuables,2012,0.0,0.0,0.0,
359,70041, sale underground valuables,2013,0.0,0.0,0.0,
360,70041,Donations from foreign governments,2011,0.0,0.0,,
361,70041,Donations from foreign governments,2012,0.0,0.0,0.0,
362,70041,Donations from foreign governments,2013,0.0,0.0,0.0,
363,70041,Donations from international organizations,2011,679130.0,0.145176840283,,
364,70041,Donations from international organizations,2012,455190.0,0.101378619154,-223940.0,-0.329745409568
365,70041,Donations from international organizations,2013,70100.0,0.0173489944513,-385090.0,-0.845998374305
366,70041,Excises,2011,0.0,0.0,,
367,70041,Excises,2012,0.0,0.0,0.0,
368,70041,Excises,2013,0.0,0.0,0.0,
369,70041,"Fines, penalties and forfeits",2011,23850.0,0.00509838711401,,
370,70041,"Fines, penalties and forfeits",2012,28830.0,0.00642093541203,4980.0,0.208805031447
371,70041,"Fines, penalties and forfeits",2013,27310.0,0.00675893064857,-1520.0,-0.0527228581339
372,70041,Income from sale of movable property,2011,4750.0,0.00101540204577,,
373,70041,Income from sale of movable property,2012,0.0,0.0,-4750.0,-1.0
374,70041,Income from sale of movable property,2013,0.0,0.0,0.0,
375,70041,Memorandum items for expenditures refund ,2011,34290.0,0.00733013392619,,
376,70041,Memorandum items for expenditures refund ,2012,39600.0,0.00881959910913,5310.0,0.154855643045
377,70041,Memorandum items for expenditures refund ,2013,43090.0,0.0106643105693,3490.0,0.0881313131313
378,70041,Memorandum items for expenditures refund from the previous year,2011,630.0,0.000134674376597,,
379,70041,Memorandum items for expenditures refund from the previous year,2012,2640.0,0.000587973273942,2010.0,3.19047619048
380,70041,Memorandum items for expenditures refund from the previous year,2013,980.0,0.000242539437408,-1660.0,-0.628787878788
381,70041,Mixed and indefinite income,2011,108140.0,0.0231169636272,,
382,70041,Mixed and indefinite income,2012,207030.0,0.0461091314031,98890.0,0.914462733494
383,70041,Mixed and indefinite income,2013,68910.0,0.0170544822773,-138120.0,-0.667149688451
384,70041,Other social contributions,2011,0.0,0.0,,
385,70041,Other social contributions,2012,0.0,0.0,0.0,
386,70041,Other social contributions,2013,0.0,0.0,0.0,
387,70041,Other taxes,2011,187890.0,0.0401650295535,,
388,70041,Other taxes,2012,121560.0,0.0270734966592,-66330.0,-0.35302570653
389,70041,Other taxes,2013,125720.0,0.0311143449703,4160.0,0.0342217834814
390,70041,Property income,2011,57210.0,0.0122297160081,,
391,70041,Property income,2012,69720.0,0.0155278396437,12510.0,0.218668065024
392,70041,Property income,2013,59470.0,0.0147181840231,-10250.0,-0.14701663798
393,70041,Revenue from the budget,2011,0.0,0.0,,
394,70041,Revenue from the budget,2012,110.0,2.44988864143e-05,110.0,inf
395,70041,Revenue from the budget,2013,9080.0,0.00224720213435,8970.0,81.5454545455
396,70041,Sales of goods and services,2011,317370.0,0.0678438204769,,
397,70041,Sales of goods and services,2012,318490.0,0.0709331848552,1120.0,0.00352900400164
398,70041,Sales of goods and services,2013,258340.0,0.0639363655713,-60150.0,-0.188859932808
399,70041,Single tax on exra profit and extra assets acquired using special benefits,2011,0.0,0.0,,
400,70041,Single tax on exra profit and extra assets acquired using special benefits,2012,0.0,0.0,0.0,
401,70041,Single tax on exra profit and extra assets acquired using special benefits,2013,0.0,0.0,0.0,
